"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1012365692224487425","x1326099569982124032",2020-11-10 09:49:09,"bobaayyy","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for iPhone",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bobaayyy/status/1326099569982124032","Andreas Bobi","Tangerang, Indonesia","Always look on the bright side of life. Can you?","https://t.co/dCJhDkmALx",FALSE,46,175,0,14316,1589,2018-06-28 16:02:44,FALSE,"https://t.co/dCJhDkmALx","https://www.instagram.com/bobaayyy/",,"https://pbs.twimg.com/profile_banners/1012365692224487425/1589976348",,"http://pbs.twimg.com/profile_images/1263078082199486465/H6_prKqb_normal.jpg"
"x377354002","x1326099529989451776",2020-11-10 09:49:00,"dailyofbm","Udah lama nggak lihat iklan copy-based keren dengan naskah brilian seperti iklan @gopayindonesia ini.

Tiap adegannya sampai harus di-pause karena saking banyaknya detail kocak di sana-sini. Endingnya Happy Endang! 🤣🤣🤣

Bravo Gojek Creative Labs! 👏👏👏 https://t.co/wUv2jLBfjv","Twitter for Android",140,,,,FALSE,TRUE,0,6939,,,,,,,,,,,,,,,,"x8102722 x1024522797513461760","pipis gopayindonesia","in",,,,,,,,,,,,,,,,"x1323988100821864449","Udah lama nggak lihat iklan copy-based keren dengan naskah brilian seperti iklan @gopayindonesia ini.

Tiap adegannya sampai harus di-pause karena saking banyaknya detail kocak di sana-sini. Endingnya Happy Endang! 🤣🤣🤣

Bravo Gojek Creative Labs! 👏👏👏 https://t.co/wUv2jLBfjv",2020-11-04 13:58:56,"Twitter for Android",14250,6939,"x8102722","pipis","Pribadi P. | IG: @pipu",34014,842,148837,"Jakarta","Talent: #GaringGirang◽Writer: #SetahunBerkisah & #JakartaBandungJogja◽Interest: Creative marketing, Japanese music & movies◽Mood booster: Wife and daughter",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dailyofbm/status/1326099529989451776","muthia","","hehehehehehe",,FALSE,583,235,0,11681,23,2011-09-21 12:59:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/377354002/1604583817","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1325754229105938433/_xco2EGL_normal.jpg"
"x1115868238062264323","x1326099289072783360",2020-11-10 09:48:02,"kyngborneo","pov: naik gojek dri skolah pulang ke rumah sambil pake earphones berkabel yg ribet nya minta ampun, nenteng buku karna ga muat di tas, dengerin lana del rey, mendung, nyampe rumah mama papa ga di rumah, ujan mulai turun, taro tas, makan, sholat, blajar","Twitter Web App",252,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kyngborneo/status/1326099289072783360","gheez 🤵🏽","","Medstud '20 💉
M 18 (he/him)
Harta, Tahta, mama mengapa aku berbedaaa","https://t.co/bp3jrsrjgv",FALSE,592,620,2,20505,7474,2019-04-10 06:44:54,FALSE,"https://t.co/bp3jrsrjgv","https://secreto.site/15675458",,"https://pbs.twimg.com/profile_banners/1115868238062264323/1598321097",,"http://pbs.twimg.com/profile_images/1325408028129021952/Ca3y3BTl_normal.jpg"
"x531096742","x1326099236677582848",2020-11-10 09:47:50,"OMalikaaa","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for Android",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OMalikaaa/status/1326099236677582848","Okkurrrr","q","Kedelai hitam ☀",,FALSE,856,767,0,16580,986,2012-03-20 10:24:25,FALSE,,,,"https://pbs.twimg.com/profile_banners/531096742/1568258501","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/1321767164831883264/tHGoaJRb_normal.jpg"
"x77398989","x1326099157455572992",2020-11-10 09:47:31,"cherryadnan","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for iPhone",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cherryadnan/status/1326099157455572992","첼랴 앋난","Indonesia","SHERLOCKED",,FALSE,533,504,5,32137,4749,2009-09-26 04:45:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/77398989/1431452423","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1289034959768793089/4uviCd-7_normal.jpg"
"x1102108758686097408","x1326099153756192770",2020-11-10 09:47:30,"Firdays__","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for Android",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Firdays__/status/1326099153756192770","Kerupuk Kulit","","Jangan baca tweet gue yaaa! :)",,FALSE,131,250,0,4647,749,2019-03-03 07:29:39,FALSE,,,,"https://pbs.twimg.com/profile_banners/1102108758686097408/1556494219",,"http://pbs.twimg.com/profile_images/1313060944658853888/8SYRolV0_normal.jpg"
"x1158767156831510529","x1326099123309748224",2020-11-10 09:47:23,"bubbledeey","@bbyindomie tunggu cek gojek","Twitter for iPhone",16,"x1326099065864511495","x1273869117489967110","bbyindomie",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1273869117489967110","bbyindomie","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bubbledeey/status/1326099123309748224","Dee","","tringgiling mode on so stay away from me🍃",,FALSE,11860,2025,7,29437,10619,2019-08-06 15:49:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1158767156831510529/1603915479",,"http://pbs.twimg.com/profile_images/1322465670903201794/nnWnISSN_normal.jpg"
"x42388728","x1326098876537827328",2020-11-10 09:46:24,"bojess28","@gojekindonesia Min,.aplikasi gojek kenapa? Mau gofood dari kemaren gabisa bisa +_+","Twitter for Android",67,"x1326098282381074432","x226481275","gojekindonesia",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bojess28/status/1326098876537827328","Novi Hermawan","Kota Tangerang, Banten","Indonesian.",,FALSE,333,292,2,28352,153,2009-05-25 11:15:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/42388728/1380325121","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1305043309639786498/uHehL4lF_normal.jpg"
"x156868991","x1326098849870487552",2020-11-10 09:46:18,"arifbima_6","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for Android",75,,,,FALSE,TRUE,0,15,,,"DriverJempolan",,,,,,,,,,,,,"x226481275","gojekindonesia","in",,,,,,,,,,,,,,,,"x1326098282381074432","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX",2020-11-10 09:44:02,"Twitter for Android",73,15,"x226481275","gojekindonesia","Gojek Indonesia",965848,70098,492044,"Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arifbima_6/status/1326098849870487552","arif","","Class struggle.",,FALSE,166,487,0,5238,484,2010-06-18 04:42:07,FALSE,,,,"https://pbs.twimg.com/profile_banners/156868991/1597866939","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1321565077368049665/c1XynprQ_normal.jpg"
"x1113050677230489600","x1326098787840913408",2020-11-10 09:46:03,"BluEmInG2222","@collegemenfess Pake XL unlimited beli yg 21gb unlimited WA,line,yutup,ig, gojek. Semerdeka itu skrng aja dah habis 30gb😂 mantep bngt:(,tapi baru bisa d pake klo kuota yg 21gb dah abis","Twitter for Android",168,"x1326097593487650817","x1046084008742801408","collegemenfess",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1046084008742801408","collegemenfess","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BluEmInG2222/status/1326098787840913408","Downy","Di kamar sambil main hape","dizepiere",,FALSE,54,127,0,2684,4902,2019-04-02 12:08:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1113050677230489600/1585062470",,"http://pbs.twimg.com/profile_images/1322462735951486976/XoF8DSOv_normal.jpg"
"x1075390014","x1326098676222029825",2020-11-10 09:45:36,"SKamaliaaa","Tadi gue pas turun dari bus naik gojek, terus pas bayar langsung nyelonong aja, bapa gojeknya manggil, ternyata helmnya masih nyantol di gue ya Allah maluuu bgtttt :))","Twitter for Android",167,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SKamaliaaa/status/1326098676222029825","Mamaaaal","Gading Serpong - Tangerang ","...",,FALSE,992,554,0,9099,3380,2013-01-10 01:49:47,FALSE,,,,"https://pbs.twimg.com/profile_banners/1075390014/1582089364","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1320741805042749440/5xL2ZAaQ_normal.jpg"
"x368138617","x1326098326412959745",2020-11-10 09:44:13,"BuyungReds","@Eno_Bening Sok iye lu no tanya2 tinggal di canada... Gojek makan aja masih ngitung ongkir.. heheheee","Twitter for Android",89,"x1326095941804326912","x67543581","Eno_Bening",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x67543581","Eno_Bening","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BuyungReds/status/1326098326412959745","bav","SUB - JKT","indomie garis keras !!!",,FALSE,301,315,1,11631,22,2011-09-05 04:30:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/368138617/1586587770","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1220235345125502977/6c50ukde_normal.jpg"
"x226481275","x1326098282381074432",2020-11-10 09:44:02,"gojekindonesia","⭐⭐⭐⭐⭐ 
Respect buat #DriverJempolan Gojek, Pak Sagino 👍 https://t.co/lNu8JnO9IX","Twitter for Android",55,,,,TRUE,FALSE,73,15,,,"DriverJempolan",,"twitter.com/kementerianuny…","https://t.co/lNu8JnO9IX","https://twitter.com/kementerianunyu/status/1325868996780941313",,,,,,,,,,,"in","x1325868996780941313","Siapa suruh jadi orang jujur dan baik! Jadi viral mukanya di mana-mana. https://t.co/wB4Ssu9oF0",2020-11-09 18:32:56,"Twitter for Android",4472,1791,"x1125185948","kementerianunyu","KEMENTERIAN UNYU",116377,93315,218,"","Kementerian tanpa menteri dan anggaran. Akun ini dijual untuk beli iPhone 12 dan Samsung Galaxy S20 Ultra, silakan langsung DM jika tertarik membeli akun ini.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gojekindonesia/status/1326098282381074432","Gojek Indonesia","Jakarta, Indonesia","👆Solv, logo Gojek yang baru! Simbol atas segala solusi untuk beragam situasi.  Karena masalah akan selalu ada, tapi dengan Gojek #PastiAdaJalan.","https://t.co/WnylHjMaOJ",FALSE,965848,70098,478,492044,3672,2010-12-14 07:44:50,TRUE,"https://t.co/WnylHjMaOJ","http://www.go-jek.com",,"https://pbs.twimg.com/profile_banners/226481275/1563768109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265490331048411137/DMOyhhGq_normal.jpg"
"x1324171897311907841","x1326098179717132288",2020-11-10 09:43:38,"PJSICBLE0205","@ahalfprinses Aku bimbang mau kesana apa gojek aja","Twitter for iPhone",36,"x1326098027916918784","x904993063960854528","ahalfprinses",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x904993063960854528","ahalfprinses","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PJSICBLE0205/status/1326098179717132288","OLAF naw⛄️ (sementara)","지성의 마음 she/her","new acc of OLAF @02PJSICBLE // I love ChenJi, especially Ji","https://t.co/9MZJX6OfQE",FALSE,178,218,0,737,100,2020-11-05 02:09:25,FALSE,"https://t.co/9MZJX6OfQE","http://selective.co",,"https://pbs.twimg.com/profile_banners/1324171897311907841/1604851408",,"http://pbs.twimg.com/profile_images/1325989816492679168/Vi9TNlSc_normal.jpg"
"x538037552","x1326098033348538369",2020-11-10 09:43:03,"dyputriii","@itsdoteey Hmmm :"") gubernur kita ampe pake gojek keluar soeta saking macetnya kabar2nya. Aku sih tidak setuju dengan aksi2 seperti ini. Gak tau lah kenapa harus seperti itu. Gak apa kok ngeluh dot, gak dosa karena gak ngurangin iman kepada nabi dan rasul :)","Twitter for iPhone",247,"x1326092877483532289","x101349273","itsdoteey",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x101349273","itsdoteey","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/dyputriii/status/1326098033348538369","Dyana Putri Lukman","Dentistry Of Andalas Univ","On my way to be one of little pieces who will build wonderful world || sometime I do sarcasm and I'm not responsible to your stupidity to understand my tweets.",,FALSE,619,406,0,10100,1370,2012-03-27 10:11:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/538037552/1583149765","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1233996732343570432/Bxx0zGpA_normal.jpg"
"x1242300845875556354","x1326097605600845824",2020-11-10 09:41:21,"arunikanadi","@masmasjawabgt di tempat aku ga ada grab/gojek :(","Twitter for Android",34,"x1326092830528303105","x1210428303447740416","masmasjawabgt",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1210428303447740416","masmasjawabgt","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arunikanadi/status/1326097605600845824","aru","","windbloom",,FALSE,236,411,1,4835,1754,2020-03-24 04:03:14,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1325240911777837057/Z9KqbB58_normal.jpg"
"x948226214635847680","x1326097229208199169",2020-11-10 09:39:51,"zilwithluv","@DodiiDN gojek aja lah, sekalian ayam lava ya :'","Twitter for iPhone",39,"x1326095919071207430","x178958076","DodiiDN",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x178958076","DodiiDN","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/zilwithluv/status/1326097229208199169","pay","dijalan yang benar","jangan klik avatarku. nanti kamu kecewa.",,FALSE,41,286,0,4152,5662,2018-01-02 16:15:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/948226214635847680/1602743058",,"http://pbs.twimg.com/profile_images/1325704899783348224/EOIiYDLN_normal.jpg"
"x552492898","x1326097220127531009",2020-11-10 09:39:49,"eyoHio","@WatchmenID Kak ria : Susan susan kalo udh gede pengen jadi apa?
Susan : jadi driver gojek","Twitter for Android",78,"x1326095781346992128","x950632407530577920","WatchmenID",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x950632407530577920","WatchmenID","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/eyoHio/status/1326097220127531009","Hio","Kota Medan, Sumatera Utara","Single Fighter.",,FALSE,942,1438,0,23794,4703,2012-04-13 07:05:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/552492898/1601255981","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1318236657582182400/nVfpaYK4_normal.jpg"
"x2831976122","x1326096713333919744",2020-11-10 09:37:48,"Dede_Ojol","@diaryma_gojek @Agungkenzo nah ini ngeselin bgt.. https://t.co/QsdElIC2np","Twitter for Android",22,"x1326090235566960640","x1221458374996267009","diaryma_gojek",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/Emc97paVcAE79qb.jpg","https://t.co/QsdElIC2np","https://twitter.com/Dede_Ojol/status/1326096713333919744/photo/1","photo","http://pbs.twimg.com/media/Emc97paVcAE79qb.jpg","https://t.co/QsdElIC2np","https://twitter.com/Dede_Ojol/status/1326096713333919744/photo/1",,"x1221458374996267009 x368579683","diaryma_gojek Agungkenzo","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dede_Ojol/status/1326096713333919744","JonRideJon!!!","DKI Jakarta, Indonesia","Grace & Glory ...🔥",,FALSE,238,150,0,2939,1000,2014-09-25 15:38:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/2831976122/1600666895","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1324579336259731456/TV8KcO3V_normal.jpg"
"x2831976122","x1326091121085218817",2020-11-10 09:15:35,"Dede_Ojol","@diaryma_gojek @Agungkenzo cs unggulan tapi ga mau sabar dikit..😖","Twitter for Android",38,"x1326089058150309890","x1221458374996267009","diaryma_gojek",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1221458374996267009 x368579683","diaryma_gojek Agungkenzo","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Dede_Ojol/status/1326091121085218817","JonRideJon!!!","DKI Jakarta, Indonesia","Grace & Glory ...🔥",,FALSE,238,150,0,2939,1000,2014-09-25 15:38:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/2831976122/1600666895","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1324579336259731456/TV8KcO3V_normal.jpg"
"x76875436","x1326095996086972416",2020-11-10 09:34:57,"laelanirs","Yash! Abang gojek sangat kooperatif sekali. 15.56 order, lalu kusuruh tunggu. Eh bablas, baru absen jam 16.05. Kusuruh ngebut, sampe stasiun 16.25 🤣👋","Twitter for iPhone",149,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/laelanirs/status/1326095996086972416","Dina","","Mamak anak 1.",,FALSE,537,266,1,36356,527,2009-09-24 06:41:18,FALSE,,,,"https://pbs.twimg.com/profile_banners/76875436/1355648975","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1280654548718153728/aGy9WEoY_normal.jpg"
"x1163269541473861632","x1326095119032877057",2020-11-10 09:31:28,"juyeontxt","anda gojek kalo sudah nyetir ke buring ya kak, anda masih seputar dinoyo jadi bkn gojek 🙏🏻♥️ https://t.co/FTGACRNNzr","Twitter for iPhone",92,,,,TRUE,FALSE,0,0,,,,,"twitter.com/irenicyan/stat…","https://t.co/FTGACRNNzr","https://twitter.com/irenicyan/status/1326091972633743360",,,,,,,,,,,"in","x1326091972633743360","Berasa jadi tukang gojek men https://t.co/1sj9vkwnXF",2020-11-10 09:18:58,"Twitter for Android",0,0,"x2193693931","irenicyan","🍓",219,440,35370,"Malang, Jawa Timur","ⒸⒶ/ⓅⒶ — 𝐺𝑜 𝑠𝑡𝑖𝑙𝑙 𝑠𝑡𝑎𝑛𝑑, 𝑠𝑡𝑖𝑙𝑙 𝑠𝑡𝑟𝑜𝑛𝑔, 𝑐𝑜𝑛𝑡𝑖𝑛𝑢𝑒 𝑦𝑜𝑢𝑟 𝑤𝑜𝑟𝑘 !! behind riester duplex, assume whatever. 

🆎♉",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/juyeontxt/status/1326095119032877057","vanya","","✧ ⋆ . 아 눈부셔, 내 맘 부셔 you’re my super hero. Ring ring 여보세요 지금 앰뷸런스 한 대 보내주세요 ☁️",,FALSE,86,123,0,1595,184,2019-08-19 02:00:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/1163269541473861632/1603286262",,"http://pbs.twimg.com/profile_images/1325241990523494400/Q5Ev1hTb_normal.jpg"
"x441197143","x1326094747862093825",2020-11-10 09:30:00,"aalidreh","udah kesekian kalinya abang gojek liat gue ""mba nya keturunan cina ya?"" ""ngomongnya betawi banget tapi urang sunda mbanya"" ""mba pasti kuliahnya jurusan sastra jepang ya?"" hmm..","Twitter Web App",176,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/aalidreh/status/1326094747862093825","dil","location unknown","mostly NCT, BTS, Super M, EXO, Enhypen",,FALSE,238,348,0,8189,330,2011-12-19 21:01:11,FALSE,,,,"https://pbs.twimg.com/profile_banners/441197143/1604929146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1296847669969580034/tl-ZFuXR_normal.jpg"
"x1105303241149931520","x1326094722482413568",2020-11-10 09:29:54,"vierijunian1","@randomdin @falla_adinda @rosestookyou Pak gojek jemput disoekarno  saya yang pakai baju putih","Twitter for iPhone",55,"x1326079539114516482","x1095015095388725249","randomdin",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1095015095388725249 x43087643 x4835011243","randomdin falla_adinda rosestookyou","in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vierijunian1/status/1326094722482413568","vieritokobesi","","50% receh 50%serius ibadah",,FALSE,57,95,0,2202,2200,2019-03-12 03:03:23,FALSE,,,,"https://pbs.twimg.com/profile_banners/1105303241149931520/1603902144",,"http://pbs.twimg.com/profile_images/1264921084639318026/uB79VyF6_normal.jpg"
"x104517026","x1326094715448561666",2020-11-10 09:29:52,"ibuuuknyaadam","Dlu pernah komentar di fb tentang kemacetan yg terjadi karna demo penolakan ahok di mesjid raya medan,karna demo itu awak terlambat smpe kantor hampir 2 jan wlw udah nyambung gojek tetap stuck jg","Twitter for Android",195,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ibuuuknyaadam/status/1326094715448561666","gesigess💚","In the middle of nowhere","Ibu satu anak.
Part-time monster.
Full-time mother.",,FALSE,558,1742,0,16073,2855,2010-01-13 15:33:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/104517026/1603912831","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1325112829280595970/MlHyI0R3_normal.jpg"
